ANO,CO_MES,CO_GEO,CO_PRDT,kt_true,kt_test,kt_test_lr,experiment_id,oc_true,oc_test,oc_proba
34,07~mes,210200_15~geo,31042090~prdt,,,,7814f68a-aafd-410d-87d4-8e3eb3e09214,1.0,0.0,0.434
34,08~mes,210200_15~geo,31042090~prdt,,,,7814f68a-aafd-410d-87d4-8e3eb3e09214,1.0,0.0,0.13
34,09~mes,210200_15~geo,31042090~prdt,21.5,26.220350952148436,40.00109672546387,7814f68a-aafd-410d-87d4-8e3eb3e09214,1.0,0.0,0.29
34,10~mes,210200_15~geo,31042090~prdt,,,,7814f68a-aafd-410d-87d4-8e3eb3e09214,0.0,0.0,0.11111111111111097
34,11~mes,210200_15~geo,31042090~prdt,,,,7814f68a-aafd-410d-87d4-8e3eb3e09214,1.0,0.0,0.10888888888888876
34,12~mes,210200_15~geo,31042090~prdt,,,,7814f68a-aafd-410d-87d4-8e3eb3e09214,1.0,1.0,0.71
35,01~mes,210200_15~geo,31042090~prdt,,,,7814f68a-aafd-410d-87d4-8e3eb3e09214,1.0,1.0,0.92
35,02~mes,210200_15~geo,31042090~prdt,,,,7814f68a-aafd-410d-87d4-8e3eb3e09214,1.0,1.0,0.7516666666666667
35,03~mes,210200_15~geo,31042090~prdt,,,,7814f68a-aafd-410d-87d4-8e3eb3e09214,1.0,1.0,0.6
35,04~mes,210200_15~geo,31042090~prdt,5.5,32.78903343200684,44.43168962918794,7814f68a-aafd-410d-87d4-8e3eb3e09214,1.0,1.0,0.7167500000000001
35,05~mes,210200_15~geo,31042090~prdt,,,,7814f68a-aafd-410d-87d4-8e3eb3e09214,1.0,0.0,0.19
35,06~mes,210200_15~geo,31042090~prdt,,,,7814f68a-aafd-410d-87d4-8e3eb3e09214,1.0,0.0,0.4213333333333334
35,07~mes,210200_15~geo,31042090~prdt,10.0,34.835140202840165,43.62005938016452,7814f68a-aafd-410d-87d4-8e3eb3e09214,1.0,0.0,0.16207142857142856
35,08~mes,210200_15~geo,31042090~prdt,,,,7814f68a-aafd-410d-87d4-8e3eb3e09214,1.0,1.0,0.67
35,09~mes,210200_15~geo,31042090~prdt,112.015869140625,26.184046115875244,30.593389838082444,7814f68a-aafd-410d-87d4-8e3eb3e09214,1.0,1.0,0.98
35,10~mes,210200_15~geo,31042090~prdt,,,,7814f68a-aafd-410d-87d4-8e3eb3e09214,1.0,0.0,0.1010526315789473
35,11~mes,210200_15~geo,31042090~prdt,28.60720443725586,8.904666684468589,14.10967744550397,7814f68a-aafd-410d-87d4-8e3eb3e09214,1.0,0.0,0.15210526315789463
35,12~mes,210200_15~geo,31042090~prdt,,,,7814f68a-aafd-410d-87d4-8e3eb3e09214,1.0,1.0,0.89
36,01~mes,210200_15~geo,31042090~prdt,25.84400177001953,39.93130142211914,67.18781026204425,7814f68a-aafd-410d-87d4-8e3eb3e09214,1.0,1.0,0.89
36,02~mes,210200_15~geo,31042090~prdt,56.04407501220703,36.99695780436198,-17.764842987060547,7814f68a-aafd-410d-87d4-8e3eb3e09214,1.0,1.0,0.865797619047619
36,03~mes,210200_15~geo,31042090~prdt,0.0,26.043068968455,22.010360717773423,7814f68a-aafd-410d-87d4-8e3eb3e09214,0.0,0.0,0.21
36,04~mes,210200_15~geo,31042090~prdt,23.5,17.759127197265624,22.87525408608573,7814f68a-aafd-410d-87d4-8e3eb3e09214,1.0,1.0,0.9198333333333334
36,05~mes,210200_15~geo,31042090~prdt,,,,7814f68a-aafd-410d-87d4-8e3eb3e09214,1.0,0.0,0.37
36,06~mes,210200_15~geo,31042090~prdt,44.0,27.314129619598383,32.81094726763273,7814f68a-aafd-410d-87d4-8e3eb3e09214,1.0,0.0,0.43048809523809517
36,07~mes,210200_15~geo,31042090~prdt,60.70000076293945,28.818312253952026,20.55304168252384,7814f68a-aafd-410d-87d4-8e3eb3e09214,1.0,1.0,0.8279325396825395
36,08~mes,210200_15~geo,31042090~prdt,117.75725555419922,22.000999465783433,5.724999189376803,7814f68a-aafd-410d-87d4-8e3eb3e09214,1.0,0.0,0.28
36,09~mes,210200_15~geo,31042090~prdt,0.0,41.79754624557496,87.3015297039135,7814f68a-aafd-410d-87d4-8e3eb3e09214,0.0,1.0,0.99
36,10~mes,210200_15~geo,31042090~prdt,37.518306732177734,33.24182283401489,43.636032649448936,7814f68a-aafd-410d-87d4-8e3eb3e09214,1.0,0.0,0.16
36,11~mes,210200_15~geo,31042090~prdt,86.11627197265625,13.606873166561126,23.621216256043,7814f68a-aafd-410d-87d4-8e3eb3e09214,1.0,0.0,0.21299999999999997
36,12~mes,210200_15~geo,31042090~prdt,37.5,38.549065882364935,41.9751828511556,7814f68a-aafd-410d-87d4-8e3eb3e09214,1.0,1.0,0.96
37,01~mes,210200_15~geo,31042090~prdt,5.502654075622559,35.67000381469727,40.2946891784668,7814f68a-aafd-410d-87d4-8e3eb3e09214,1.0,0.0,0.48
37,02~mes,210200_15~geo,31042090~prdt,80.50003814697266,39.95951007843018,18.23597499302457,7814f68a-aafd-410d-87d4-8e3eb3e09214,1.0,1.0,0.912611111111111
37,03~mes,210200_15~geo,31042090~prdt,53.029998779296875,25.92973564783732,20.12612669808523,7814f68a-aafd-410d-87d4-8e3eb3e09214,1.0,0.0,0.42
37,04~mes,210200_15~geo,31042090~prdt,52.20000076293945,23.604338600158698,22.54049826568028,7814f68a-aafd-410d-87d4-8e3eb3e09214,1.0,1.0,0.8440555555555556
37,05~mes,210200_15~geo,31042090~prdt,61.72999954223633,34.838080081939694,56.48445250874474,7814f68a-aafd-410d-87d4-8e3eb3e09214,1.0,1.0,0.6
37,06~mes,210200_15~geo,31042090~prdt,41.75,31.98415368556976,42.292375417856064,7814f68a-aafd-410d-87d4-8e3eb3e09214,1.0,1.0,0.8012698412698412
37,07~mes,210200_15~geo,31042090~prdt,21.5,34.94130322011313,42.21968855786679,7814f68a-aafd-410d-87d4-8e3eb3e09214,1.0,1.0,0.586448051948052
37,08~mes,210200_15~geo,31042090~prdt,36.03199768066406,47.06247473239899,88.49723273004804,7814f68a-aafd-410d-87d4-8e3eb3e09214,1.0,1.0,0.81
37,09~mes,210200_15~geo,31042090~prdt,5.001029014587402,43.613434715271,101.09782236975593,7814f68a-aafd-410d-87d4-8e3eb3e09214,1.0,1.0,0.6316544011544011
37,10~mes,210200_15~geo,31042090~prdt,15.003085136413574,33.765815513134,42.90727893165919,7814f68a-aafd-410d-87d4-8e3eb3e09214,1.0,0.0,0.1828571428571426
37,11~mes,210200_15~geo,31042090~prdt,20.004085540771484,26.571773579597476,56.02073684058237,7814f68a-aafd-410d-87d4-8e3eb3e09214,1.0,0.0,0.23238095238095205
37,12~mes,210200_15~geo,31042090~prdt,11.133520126342773,37.754810962677,39.59213638305664,7814f68a-aafd-410d-87d4-8e3eb3e09214,1.0,1.0,0.99
38,01~mes,210200_15~geo,31042090~prdt,20.003971099853516,17.912516174316405,14.50860595703125,7814f68a-aafd-410d-87d4-8e3eb3e09214,1.0,1.0,0.99
38,02~mes,210200_15~geo,31042090~prdt,4.199999809265137,48.701679870605474,52.021755115405945,7814f68a-aafd-410d-87d4-8e3eb3e09214,1.0,1.0,0.9679920634920636
38,03~mes,210200_15~geo,31042090~prdt,50.937320709228516,37.16209030469258,48.61469767643857,7814f68a-aafd-410d-87d4-8e3eb3e09214,1.0,1.0,0.87
38,04~mes,210200_15~geo,31042090~prdt,84.24385070800781,32.9769115708669,37.30192794799804,7814f68a-aafd-410d-87d4-8e3eb3e09214,1.0,1.0,0.5975
38,05~mes,210200_15~geo,31042090~prdt,69.95433044433594,42.27488997459412,67.68934918598956,7814f68a-aafd-410d-87d4-8e3eb3e09214,1.0,1.0,0.6
38,06~mes,210200_15~geo,31042090~prdt,46.82341003417969,34.62920632330576,44.95720082451315,7814f68a-aafd-410d-87d4-8e3eb3e09214,1.0,1.0,0.8899761904761906
38,07~mes,210200_15~geo,31042090~prdt,46.93489074707031,33.19003801027935,33.619227233362814,7814f68a-aafd-410d-87d4-8e3eb3e09214,1.0,1.0,0.904434704184704
38,08~mes,210200_15~geo,31042090~prdt,122.92838287353516,43.46763838434219,68.60062931035014,7814f68a-aafd-410d-87d4-8e3eb3e09214,1.0,1.0,0.93
38,09~mes,210200_15~geo,31042090~prdt,76.98841857910156,36.28450134436289,47.57206771333338,7814f68a-aafd-410d-87d4-8e3eb3e09214,1.0,0.0,0.2505
38,10~mes,210200_15~geo,31042090~prdt,55.737449645996094,31.106183767318722,31.365087699890143,7814f68a-aafd-410d-87d4-8e3eb3e09214,1.0,0.0,0.22863636363636378
38,11~mes,210200_15~geo,31042090~prdt,0.0,25.855844616889954,47.942019783082515,7814f68a-aafd-410d-87d4-8e3eb3e09214,0.0,0.0,0.2622727272727273
38,12~mes,210200_15~geo,31042090~prdt,8.001078605651855,32.98581237792969,17.574824905395502,7814f68a-aafd-410d-87d4-8e3eb3e09214,1.0,1.0,0.99
39,01~mes,210200_15~geo,31042090~prdt,66.6720962524414,21.780084991455077,13.26132055918373,7814f68a-aafd-410d-87d4-8e3eb3e09214,1.0,1.0,1.0
39,02~mes,210200_15~geo,31042090~prdt,60.052913665771484,42.17108467102051,24.982805892399398,7814f68a-aafd-410d-87d4-8e3eb3e09214,1.0,1.0,0.9753214285714286
39,03~mes,210200_15~geo,31042090~prdt,94.23078918457031,35.98257588609059,54.60654671986896,7814f68a-aafd-410d-87d4-8e3eb3e09214,1.0,1.0,1.0
39,04~mes,210200_15~geo,31042090~prdt,62.46564865112305,59.2528289760408,61.324767639762484,7814f68a-aafd-410d-87d4-8e3eb3e09214,1.0,1.0,0.95
39,05~mes,210200_15~geo,31042090~prdt,81.76327514648438,60.110995478630066,77.4821033673744,7814f68a-aafd-410d-87d4-8e3eb3e09214,1.0,1.0,0.63
39,06~mes,210200_15~geo,31042090~prdt,84.81236267089844,35.764381370862324,48.754606609613134,7814f68a-aafd-410d-87d4-8e3eb3e09214,1.0,0.0,0.151765873015873
39,07~mes,210200_15~geo,31042090~prdt,136.25291442871094,36.54481596565247,39.77196218612346,7814f68a-aafd-410d-87d4-8e3eb3e09214,1.0,1.0,0.9334298618048616
39,08~mes,210200_15~geo,31042090~prdt,34.91741943359375,57.059224832455314,108.17516411372588,7814f68a-aafd-410d-87d4-8e3eb3e09214,1.0,1.0,1.0
39,09~mes,210200_15~geo,31042090~prdt,8.210551261901855,41.18482843807764,65.93079729778009,7814f68a-aafd-410d-87d4-8e3eb3e09214,1.0,1.0,0.7594920634920638
39,10~mes,210200_15~geo,31042090~prdt,30.11307144165039,34.60058847268423,42.34508718252182,7814f68a-aafd-410d-87d4-8e3eb3e09214,1.0,0.0,0.2660869565217391
39,11~mes,210200_15~geo,31042090~prdt,39.00590896606445,29.020980387926105,52.97100205108765,7814f68a-aafd-410d-87d4-8e3eb3e09214,1.0,0.0,0.26173913043478253
39,12~mes,210200_15~geo,31042090~prdt,0.0,27.690529499053955,6.250185648600251,7814f68a-aafd-410d-87d4-8e3eb3e09214,0.0,1.0,0.67
40,01~mes,210200_15~geo,31042090~prdt,55.459991455078125,53.44318925857544,39.655953816005166,7814f68a-aafd-410d-87d4-8e3eb3e09214,1.0,1.0,0.74
40,02~mes,210200_15~geo,31042090~prdt,13.651498794555664,42.884966110479255,38.598372142823024,7814f68a-aafd-410d-87d4-8e3eb3e09214,1.0,1.0,0.9914761904761904
40,03~mes,210200_15~geo,31042090~prdt,55.414337158203125,53.45334642124176,80.94843797820604,7814f68a-aafd-410d-87d4-8e3eb3e09214,1.0,0.0,0.5
40,04~mes,210200_15~geo,31042090~prdt,149.197021484375,67.34960667037966,67.45647058567081,7814f68a-aafd-410d-87d4-8e3eb3e09214,1.0,1.0,0.84
40,05~mes,210200_15~geo,31042090~prdt,37.10637664794922,23.819717507362366,88.29538278579713,7814f68a-aafd-410d-87d4-8e3eb3e09214,1.0,1.0,0.93
40,06~mes,210200_15~geo,31042090~prdt,157.50436401367188,51.94630477087838,66.90817643500665,7814f68a-aafd-410d-87d4-8e3eb3e09214,1.0,1.0,0.6249523809523809
40,07~mes,210200_15~geo,31042090~prdt,60.68934631347656,66.44781741342092,79.72087886598376,7814f68a-aafd-410d-87d4-8e3eb3e09214,1.0,1.0,0.9587786853669207
40,08~mes,210200_15~geo,31042090~prdt,64.60192108154297,52.37111665487292,84.30822469171932,7814f68a-aafd-410d-87d4-8e3eb3e09214,1.0,1.0,1.0
40,09~mes,210200_15~geo,31042090~prdt,51.79095458984375,39.790825246572496,44.45246465471056,7814f68a-aafd-410d-87d4-8e3eb3e09214,1.0,1.0,0.6185790043290043
40,10~mes,210200_15~geo,31042090~prdt,0.0,33.60241830280848,22.292984199523914,7814f68a-aafd-410d-87d4-8e3eb3e09214,0.0,0.0,0.29333333333333333
40,11~mes,210200_15~geo,31042090~prdt,24.57195281982422,28.777669242450173,56.26464910847801,7814f68a-aafd-410d-87d4-8e3eb3e09214,1.0,0.0,0.30333333333333334
40,12~mes,210200_15~geo,31042090~prdt,7.0,28.95052934805553,-0.05963411785307926,7814f68a-aafd-410d-87d4-8e3eb3e09214,1.0,1.0,0.64
41,01~mes,210200_15~geo,31042090~prdt,,41.773360652923586,49.15474574906486,7814f68a-aafd-410d-87d4-8e3eb3e09214,,1.0,1.0
41,02~mes,210200_15~geo,31042090~prdt,,36.183107689936946,25.76170105802683,7814f68a-aafd-410d-87d4-8e3eb3e09214,,1.0,0.9926666666666665
